place_id,name,latitude,longitude,categories,address_line1,address_line2,city,state,postcode,country,formatted_address,website,phone,distance_meters
5173309b00c39e5ac059104d88d063c33f40f00103f901edb0b01f02000000920325506f6469756d2046696e6973682053706f727420426f75746971756520616e642043616665,Podium Finish Sport Boutique and Cafe,31.7632418,-106.480652,"commercial, commercial.outdoor_and_sport, commercial.outdoor_and_sport.bicycle",Podium Finish Sport Boutique and Cafe,"921 Texas Avenue, El Paso, TX 79901, United States of America",El Paso,Texas,79901,United States,"Podium Finish Sport Boutique and Cafe, 921 Texas Avenue, El Paso, TX 79901, United States of America",https://podiumfinishsportcafe.com/,,438.0
5136ae167e609f5ac05950c7c85f6bc33f40f00102f9018bff230c000000009203085370656564776179,Speedway,31.763357149999997,-106.49026443686384,"building, building.commercial, commercial, commercial.convenience",Speedway,"715 North Stanton Street, El Paso, TX 79902, United States of America",El Paso,Texas,79902,United States,"Speedway, 715 North Stanton Street, El Paso, TX 79902, United States of America",https://www.speedway.com/locations/TX/El-Paso/715-N-Stanton-St,,516.0
51cde26a091e9f5ac059a1088adb68c43f40f00103f90188d1bbd9000000009203185175616c69747920436f696e20616e64204a6577656c7279,Quality Coin and Jewelry,31.767225,-106.4862083,"commercial, commercial.jewelry",Quality Coin and Jewelry,"700 Montana Avenue, El Paso, TX 79902, United States of America",El Paso,Texas,79902,United States,"Quality Coin and Jewelry, 700 Montana Avenue, El Paso, TX 79902, United States of America",,,601.0
51db92663d469f5ac059f2c6fa1de5c13f40f00103f901cc8eb5bc0200000092030d4865726f204174686c65746963,Hero Athletic,31.7574023,-106.4886621,"commercial, commercial.clothing, commercial.clothing.clothes",Hero Athletic,"South El Paso Street, El Paso, TX 79901, United States of America",El Paso,Texas,79901,United States,"Hero Athletic, South El Paso Street, El Paso, TX 79901, United States of America",,,608.0
51aadbc13f709f5ac059c1cade698dc33f40f00102f9015fd0253b00000000920310416e67656c757320436c65616e657273,Angelus Cleaners,31.76387655,-106.49122613841487,"building, building.commercial, commercial, service, service.cleaning, service.cleaning.dry_cleaning",Angelus Cleaners,"816 North Mesa Street, El Paso, TX 79902, United States of America",El Paso,Texas,79902,United States,"Angelus Cleaners, 816 North Mesa Street, El Paso, TX 79902, United States of America",,,615.0
51585826b2459f5ac059eab3a33edac13f40f00103f901cb8eb5bc0200000092031244617665e2809973205061776e2053686f70,Dave’s Pawn Shop,31.7572364,-106.4886289,commercial,Dave’s Pawn Shop,"216 South El Paso Street, El Paso, TX 79901, United States of America",El Paso,Texas,79901,United States,"Dave’s Pawn Shop, 216 South El Paso Street, El Paso, TX 79901, United States of America",,,621.0
51caefd2c7709f5ac059e2b6f31494c33f40f00102f9015ed0253b00000000920328546f6f746820616e64205665696c204f6464697469657320616e64204d6163616272652053686f70,Tooth and Veil Oddities and Macabre Shop,31.763978299999998,-106.49125857924733,"building, building.commercial, commercial, commercial.gift_and_souvenir",Tooth and Veil Oddities and Macabre Shop,"820 North Mesa Street, El Paso, TX 79902, United States of America",El Paso,Texas,79902,United States,"Tooth and Veil Oddities and Macabre Shop, 820 North Mesa Street, El Paso, TX 79902, United States of America",,,624.0
510cd58338459f5ac0590cf19ebfd0c13f40f00103f901ca8eb5bc0200000092031947656e657661204c6f616e2026204a6577656c727920436f2e,Geneva Loan & Jewelry Co.,31.7570915,-106.4885999,commercial,Geneva Loan & Jewelry Co.,"222 South El Paso Street, El Paso, TX 79901, United States of America",El Paso,Texas,79901,United States,"Geneva Loan & Jewelry Co., 222 South El Paso Street, El Paso, TX 79901, United States of America",,,633.0
515ca3e5400f9f5ac059eed309c96ec13f40f00103f901baa854210100000092031843656e74726f206465206c61205465636e6f6c6f67c3ad61,Centro de la Tecnología,31.7555967,-106.485306,"commercial, commercial.elektronics",Centro de la Tecnología,"East Paisano Drive, El Paso, TX 79901, United States of America",El Paso,Texas,79901,United States,"Centro de la Tecnología, East Paisano Drive, El Paso, TX 79901, United States of America",,,700.0
51a7edba125c9f5ac05984d9ccddaec13f40f00103f9017ea348860100000092031147726579686f756e64205469636b657473,Greyhound Tickets,31.7565745,-106.4899947,"commercial, commercial.tickets_and_lottery",Greyhound Tickets,"200 West San Antonio Avenue, El Paso, TX 79901, United States of America",El Paso,Texas,79901,United States,"Greyhound Tickets, 200 West San Antonio Avenue, El Paso, TX 79901, United States of America",,,757.0
51205fa8ee8c9f5ac059049ffbd3b2c33f40f00102f9013c9ad20f000000009203134672657368205374617274204c61756e647279,Fresh Start Laundry,31.76444745,-106.49297682230508,"building, building.commercial, commercial, service, service.cleaning, service.cleaning.laundry",Fresh Start Laundry,"East Rio Grande Avenue, El Paso, TX 79901, United States of America",El Paso,Texas,79901,United States,"Fresh Start Laundry, East Rio Grande Avenue, El Paso, TX 79901, United States of America",,,794.0
515d5badb7989f5ac059b908e594dbc33f40f00102f90175a5d20f00000000,,31.7650693,-106.49369613580116,"building, building.commercial, commercial, commercial.health_and_beauty, commercial.health_and_beauty.optician",Arizona Avenue,"El Paso, TX 79968, United States of America",El Paso,Texas,79968,United States,"Arizona Avenue, El Paso, TX 79968, United States of America",,,884.0
51dcd2be319b9f5ac059d08f730de9c33f40f00102f90177a5d20f00000000,,31.76527485,-106.49384730944753,"building, building.commercial, commercial, commercial.health_and_beauty, commercial.health_and_beauty.optician",North Oregon Street,"El Paso, TX 79968, United States of America",El Paso,Texas,79968,United States,"North Oregon Street, El Paso, TX 79968, United States of America",,,894.0
51af0ad462709e5ac059d3d7da1214c43f40f00103f90180e6d7620200000092031e57657374205465786173204d65646963616c205370656369616c74696573,West Texas Medical Specialties,31.7659313,-106.4756095,"commercial, commercial.health_and_beauty, commercial.health_and_beauty.medical_supply",West Texas Medical Specialties,"1320 Texas Avenue, El Paso, TX 79901, United States of America",El Paso,Texas,79901,United States,"West Texas Medical Specialties, 1320 Texas Avenue, El Paso, TX 79901, United States of America",westtexasmedicalspecialties.com,,996.0
51d8322aba3f9f5ac059b12151c9a5c03f40f00103f901109b08e100000000,,31.7525297,-106.4882646,"commercial, commercial.vehicle",West Father Rahm Avenue,"El Paso, TX 79901, United States of America",El Paso,Texas,79901,United States,"West Father Rahm Avenue, El Paso, TX 79901, United States of America",,,1084.0
5190e719efe59e5ac05914b5cbcefdbf3f40f00102f901a7c6ee090000000092030853696c7661c2b473,Silva´s,31.74996655,-106.48278405694714,"building, building.commercial, commercial, commercial.convenience",Silva´s,"Express Lane, El Paso, TX 79901, United States of America",El Paso,Texas,79901,United States,"Silva´s, Express Lane, El Paso, TX 79901, United States of America",,,1300.0
515141c0a2cd9f5ac059413fb05538c53f40f00102f901bd3e02200000000092032147656e746c656d616e27732052657075626c6963204261726265722053616c6f6e,Gentleman's Republic Barber Salon,31.77039085,-106.49692600989263,"building, building.commercial, commercial, service, service.beauty, service.beauty.hairdresser",Gentleman's Republic Barber Salon,"Rim Road, El Paso, TX 79968, United States of America",El Paso,Texas,79968,United States,"Gentleman's Republic Barber Salon, Rim Road, El Paso, TX 79968, United States of America",,,1461.0
51ec2fbb278f9e5ac059e360edf5ffc53f40f00103f901dba8bbd900000000,,31.7734369,-106.4774875,"commercial, commercial.jewelry",1609 Montana Avenue,"El Paso, TX 79902, United States of America",El Paso,Texas,79902,United States,"1609 Montana Avenue, El Paso, TX 79902, United States of America",,,1464.0
51a19020ac00a05ac05944858093c8c03f40f00102f90120066e1800000000,,31.75306055,-106.50004103832408,"building, building.commercial, commercial, commercial.supermarket",Boulevard Ingeniero Bernardo Norzagaray,"Felipe Ángeles, 32160 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32160,Mexico,"Boulevard Ingeniero Bernardo Norzagaray, Felipe Ángeles, 32160 Ciudad Juárez, CHH, Mexico",,,1638.0
51ce31c5c1ca9f5ac059f137c66537c03f40f00103f901972ec7f400000000,,31.7508453,-106.4967503,"commercial, commercial.convenience",Calle Amapolas,"Postal, 32160 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32160,Mexico,"Calle Amapolas, Postal, 32160 Ciudad Juárez, CHH, Mexico",,,1656.0
511a48bce1639f5ac0594479fb7964bf3f40f00103f90192305eeb00000000,,31.7476269,-106.4904713,"commercial, commercial.convenience",Calle Violetas,"Durango, 32160 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32160,Mexico,"Calle Violetas, Durango, 32160 Ciudad Juárez, CHH, Mexico",,,1665.0
51665c9b4f09a05ac0598a1d5674ebc03f40f00102f90171cec50f00000000920305536d617274,Smart,31.753592750000003,-106.50056829616514,"building, building.commercial, commercial, commercial.supermarket",Smart,"Calle Cloro, Postal, 32160 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32160,Mexico,"Smart, Calle Cloro, Postal, 32160 Ciudad Juárez, CHH, Mexico",,,1685.0
51616067542a9f5ac0592010bf0de7be3f40f00103f901bdde024d0200000092030d4c61204d6963686f6163616e61,La Michoacana,31.7457131,-106.4869586,"commercial, commercial.food_and_drink, commercial.food_and_drink.drinks",La Michoacana,"Ingeniero David Herrera, 32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"La Michoacana, Ingeniero David Herrera, 32001 Ciudad Juárez, CHH, Mexico",,,1804.0
511215ce5f199f5ac05954432ba2dcbe3f40f00102f901803d9f2f00000000,,31.7455541,-106.48592372060037,"building, building.commercial, commercial",Calle Ingeniero David Herrera,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Calle Ingeniero David Herrera, 32001 Ciudad Juárez, CHH, Mexico",,,1807.0
51d23f264f249f5ac05972899f16debe3f40f00102f9017d3d9f2f00000000,,31.7455763,-106.48659113631518,"building, building.commercial, commercial",Calle Ignacio Mariscal,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Calle Ignacio Mariscal, 32001 Ciudad Juárez, CHH, Mexico",,,1811.0
5174b14a3f1a9f5ac059a64c7a8ad2be3f40f00102f901813d9f2f00000000,,31.7454001,-106.48597700399642,"building, building.commercial, commercial",Calle Azucenas,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Calle Azucenas, 32001 Ciudad Juárez, CHH, Mexico",,,1818.0
51d56c52b1239f5ac059e6d3737dd5be3f40f00102f9017e3d9f2f00000000,,31.745445099999998,-106.48655350732164,"building, building.commercial, commercial",Avenida Benito Juárez,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",,,1820.0
51fdeca451349f5ac05998ef8af73ec73f40f00102f901903e022000000000920308372d456c6576656e,7-Eleven,31.77830455,-106.48756829362897,"building, building.commercial, commercial, commercial.convenience",7-Eleven,"East Schuster Avenue, El Paso, TX 79902, United States of America",El Paso,Texas,79902,United States,"7-Eleven, East Schuster Avenue, El Paso, TX 79902, United States of America",,,1826.0
514cc63192bd9e5ac059384161b1f2be3f40f00103f901b15fdeba00000000,,31.7458907,-106.4803205,"commercial, commercial.convenience",Calle Ingeniero David Herrera,"32300 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32300,Mexico,"Calle Ingeniero David Herrera, 32300 Ciudad Juárez, CHH, Mexico",,,1830.0
51ae66502e249f5ac059dde7add1cdbe3f40f00102f9017f3d9f2f00000000,,31.745328049999998,-106.48658330775898,"building, building.commercial, commercial",Calle Azucenas,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Calle Azucenas, 32001 Ciudad Juárez, CHH, Mexico",,,1834.0
51c6e0cce8189f5ac059de05938dbdbe3f40f00102f901823d9f2f00000000,,31.74507985,-106.48589534766789,"building, building.commercial, commercial",Calle Manuel Doblado,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Calle Manuel Doblado, 32001 Ciudad Juárez, CHH, Mexico",,,1851.0
518624b795199f5ac05980c09613b4be3f40f00102f901833d9f2f00000000,,31.744935249999997,-106.48593657383945,"building, building.commercial, commercial",Calle Manuel Doblado,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Calle Manuel Doblado, 32001 Ciudad Juárez, CHH, Mexico",,,1870.0
518f033b12179f5ac0594fe756c4b0be3f40f00102f901843d9f2f00000000,,31.744884749999997,-106.48578315508917,"building, building.commercial, commercial",Calle Manuel Doblado,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Calle Manuel Doblado, 32001 Ciudad Juárez, CHH, Mexico",,,1876.0
51accc0afdfa9d5ac05984e22ac198c03f40f00102f9011a3bac310000000092030f54617175696c6c6120536f6d627261,Taquilla Sombra,31.75233085,-106.46844411902083,"building, building.commercial, commercial, commercial.tickets_and_lottery",Taquilla Sombra,"Avenida Rafael P. Serna, 32317 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32317,Mexico,"Taquilla Sombra, Avenida Rafael P. Serna, 32317 Ciudad Juárez, CHH, Mexico",,,1888.0
516f66266a179f5ac0598aa89f3da8be3f40f00102f901853d9f2f00000000,,31.74475465,-106.48580411672604,"building, building.commercial, commercial",Calle Manuel Doblado,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Calle Manuel Doblado, 32001 Ciudad Juárez, CHH, Mexico",,,1890.0
51aeb1f09afc9d5ac059d640ea7c89c03f40f00103f9013ca3068601000000920313427261766f7469656e6461206f66696369616c,Bravotienda oficial,31.7520979,-106.4685428,"commercial, commercial.outdoor_and_sport",Bravotienda oficial,"Avenida Rafael P. Serna, 32317 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32317,Mexico,"Bravotienda oficial, Avenida Rafael P. Serna, 32317 Ciudad Juárez, CHH, Mexico",,,1901.0
5159250b64199f5ac0597b970ddda2be3f40f00102f901501151250000000092030844656c2052c3ad6f,Del Río,31.7446726,-106.48592473114458,"building, building.commercial, commercial, commercial.convenience",Del Río,"Calle Tlaxcala, 32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Del Río, Calle Tlaxcala, 32001 Ciudad Juárez, CHH, Mexico",,,1906.0
518453beb5169f5ac0599991dadb88be3f40f00102f90151115125000000009203044f78786f,Oxxo,31.744275799999997,-106.48576110445546,"building, building.commercial, commercial, commercial.convenience",Oxxo,"Calle Manuel Doblado, 32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Oxxo, Calle Manuel Doblado, 32001 Ciudad Juárez, CHH, Mexico",https://www.oxxo.com/tiendas?cr=50QEW,,1942.0
51ccd9d2e900a05ac059e0a96af420c63f40f00102f901ce3e022000000000920308436972636c65204b,Circle K,31.77394035,-106.50005574789901,"building, building.commercial, commercial, commercial.convenience",Circle K,"North Mesa Street, El Paso, TX 79902, United States of America",El Paso,Texas,79902,United States,"Circle K, North Mesa Street, El Paso, TX 79902, United States of America",,,1946.0
511ed66542dd9f5ac059fe7cfe8183bf3f40f00103f901a765b43001000000,,31.7481004,-106.4978796,"commercial, commercial.convenience",Calle Azucenas,"Durango, 32160 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32160,Mexico,"Calle Azucenas, Durango, 32160 Ciudad Juárez, CHH, Mexico",,,1957.0
51bb0fa239149f5ac0595486af6b7bbe3f40f00102f901863d9f2f00000000,,31.74407075,-106.48560944391551,"building, building.commercial, commercial",Calle Cristóbal Colón,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Calle Cristóbal Colón, 32001 Ciudad Juárez, CHH, Mexico",,,1965.0
51dededa2e599e5ac059719d061225bf3f40f00103f9014ec753ef00000000,,31.7466594,-106.4741933,"commercial, commercial.convenience",Calle Ingeniero David Herrera,"32300 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32300,Mexico,"Calle Ingeniero David Herrera, 32300 Ciudad Juárez, CHH, Mexico",,,1976.0
51ae5155fa3f9e5ac059847b7621c2c63f40f00102f9017c7b50410000000092030741726d6f697265,Armoire,31.7763997,-106.4726548989481,"building, building.commercial, commercial, commercial.clothing, commercial.clothing.clothes",Armoire,"Montana Avenue, El Paso, TX 79901, United States of America",El Paso,Texas,79901,United States,"Armoire, Montana Avenue, El Paso, TX 79901, United States of America",,,1980.0
51da468958ec9f5ac059d214ffd890bf3f40f00102f9014bffdd46000000009203044f78786f,Oxxo,31.74830395,-106.49880040555891,"building, building.commercial, commercial, commercial.convenience",Oxxo,"Calle Bario, Durango, 32160 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32160,Mexico,"Oxxo, Calle Bario, Durango, 32160 Ciudad Juárez, CHH, Mexico",https://www.oxxo.com/tiendas?cr=50V5M,,1984.0
51163d24a5129f5ac0599a915dca65be3f40f00102f901873d9f2f00000000,,31.7437407,-106.48551300562791,"building, building.commercial, commercial",Calle Cristóbal Colón,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Calle Cristóbal Colón, 32001 Ciudad Juárez, CHH, Mexico",,,1995.0
5165f3829900a05ac0597358b7ecc6bf3f40f00103f90160e20892020000009203054578747261,Extra,31.7491291,-106.5000366,"commercial, commercial.convenience",Extra,"Calle Bismuto, Durango, 32160 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32160,Mexico,"Extra, Calle Bismuto, Durango, 32160 Ciudad Juárez, CHH, Mexico",,,2009.0
510608de1e11a05ac0595f76dedd25c63f40f00102f901c590a21b00000000920306537072696e74,Sprint,31.774015300000002,-106.50104495699642,"building, building.commercial, commercial, commercial.elektronics",Sprint,"Kerbey Avenue, El Paso, TX 79902, United States of America",El Paso,Texas,79902,United States,"Sprint, Kerbey Avenue, El Paso, TX 79902, United States of America",,,2019.0
51318518f906a05ac05998f252b7c4bf3f40f00103f90161e208920200000092031041626172726f746573204b6172656c79,Abarrotes Karely,31.7490954,-106.5004256,"commercial, commercial.convenience",Abarrotes Karely,"Calle Azucenas, Durango, 32160 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32160,Mexico,"Abarrotes Karely, Calle Azucenas, Durango, 32160 Ciudad Juárez, CHH, Mexico",,,2038.0
519c947a5f109f5ac0594a8094de48be3f40f00102f901883d9f2f00000000,,31.743299399999998,-106.485374326427,"building, building.commercial, commercial",Calle Manuel Doblado,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Calle Manuel Doblado, 32001 Ciudad Juárez, CHH, Mexico",,,2050.0
51f1a64c0e179f5ac0599c2c437d37be3f40f00102f901461151250000000092030f426f74617320656c20446f7261646f,Botas el Dorado,31.743034199999997,-106.48578221784172,"building, building.commercial, commercial, commercial.clothing, commercial.clothing.clothes",Botas el Dorado,"Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Botas el Dorado, Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",,,2082.0
51583449ad0f9f5ac059ded8d5a02fbe3f40f00102f9015c1151250000000092030a546f726f20426f6f7473,Toro Boots,31.74291425,-106.48533184193492,"building, building.commercial, commercial, commercial.clothing, commercial.clothing.clothes",Toro Boots,"Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Toro Boots, Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",,,2095.0
5198755a12fb9e5ac0595e91dcb133be3f40f00103f90159fb2f7f010000009203044f78786f,Oxxo,31.7429763,-106.4840742,"commercial, commercial.convenience",Oxxo,"Calle Rivas Guillén, 32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Oxxo, Calle Rivas Guillén, 32001 Ciudad Juárez, CHH, Mexico",https://www.oxxo.com/tiendas?cr=50S1P,,2100.0
5152e7f6370da05ac0597ad5bf4c80c63f40f00103f90162f4d40f0200000092030e446f6c6c61722047656e6572616c,Dollar General,31.7753952,-106.5008068,"commercial, commercial.discount_store",Dollar General,"2400 North Mesa Street, El Paso, TX 79902, United States of America",El Paso,Texas,79902,United States,"Dollar General, 2400 North Mesa Street, El Paso, TX 79902, United States of America",https://www.dollargeneral.com/store-directory/tx/el-paso/6764,,2117.0
513328e494ca9d5ac059bbb5fe0879c53f40f00103f901e5f84ffd02000000920313517569726f6761277320426f64792053686f70,Quiroga's Body Shop,31.7713781,-106.4654896,"commercial, service, service.vehicle, service.vehicle.repair, service.vehicle.repair.car",Quiroga's Body Shop,"2124 Myrtle Avenue, El Paso, TX 79901, United States of America",El Paso,Texas,79901,United States,"Quiroga's Body Shop, 2124 Myrtle Avenue, El Paso, TX 79901, United States of America",,,2126.0
5186154e3b0c9f5ac059a85d02070fbe3f40f00102f901893d9f2f00000000,,31.7424168,-106.48512156129263,"building, building.commercial, commercial",Avenida Benito Juárez,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",,,2154.0
511b0c25c50b9f5ac059465a858906be3f40f00102f901611151250000000092030c437269736d6120426f6f7473,Crisma Boots,31.74228725,-106.48509338968182,"building, building.commercial, commercial, commercial.clothing, commercial.clothing.clothes",Crisma Boots,"Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Crisma Boots, Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",,,2168.0
51dda546d3099f5ac0595f146586e8bd3f40f00102f9018d3d9f2f00000000,,31.7418293,-106.48497468852243,"building, building.commercial, commercial",Avenida Benito Juárez,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",,,2217.0
51fc8c4bb0119f5ac059756ee0cad9bd3f40f00102f9014311512500000000,,31.7416045,-106.48545462968828,"building, building.commercial, commercial, service, service.beauty, service.beauty.hairdresser",Calle Profesora María Martínez,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Calle Profesora María Martínez, 32001 Ciudad Juárez, CHH, Mexico",,,2239.0
51fbf32334b89e5ac0592dea71e5fdbd3f40f00103f901228c54ef00000000,,31.7421554,-106.4799929,"commercial, commercial.convenience",Calle Ignacio Mejía,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Calle Ignacio Mejía, 32001 Ciudad Juárez, CHH, Mexico",,,2240.0
5164259ccc2ea05ac0595b27ea2d8ac63f40f00102f9017876722a00000000920306537065632773,Spec's,31.77554595,-106.50285640000001,"building, building.commercial, commercial, commercial.food_and_drink, commercial.food_and_drink.drinks",Spec's,"North Oregon Street, El Paso, TX 79902, United States of America",El Paso,Texas,79902,United States,"Spec's, North Oregon Street, El Paso, TX 79902, United States of America",,,2245.0
51b6a9eae6089f5ac0597ead51cbd6bd3f40f00102f90166115125000000009203084e6577206c6f6f6b,New look,31.741558750000003,-106.48491833607008,"building, building.commercial, commercial, commercial.health_and_beauty, commercial.health_and_beauty.optician",New look,"Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"New look, Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",,,2246.0
51c6c03a8e1fa05ac059bfbec590adc63f40f00103f90198f0ebf101000000920310496e736f6d6e696120436f6f6b696573,Insomnia Cookies,31.7760859,-106.501926,"commercial, commercial.food_and_drink, commercial.food_and_drink.bakery",Insomnia Cookies,"North Mesa Street, El Paso, TX 79902, United States of America",El Paso,Texas,79902,United States,"Insomnia Cookies, North Mesa Street, El Paso, TX 79902, United States of America",,,2246.0
510411e733109f5ac05932be9025cebd3f40f00102f9014211512500000000920306506175696e61,Pauina,31.7414268,-106.48536393704495,"building, building.commercial, commercial, commercial.books",Pauina,"Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Pauina, Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",,,2260.0
514e78f503069f5ac059ab481f0ac1bd3f40f00102f9018e3d9f2f00000000,,31.7412268,-106.48474215480493,"building, building.commercial, commercial",Avenida Benito Juárez,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",,,2284.0
51a29b1dd5069f5ac059c055276dbbbd3f40f00102f9018f3d9f2f00000000,,31.741141149999997,-106.4847920216694,"building, building.commercial, commercial",Avenida Benito Juárez,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",,,2296.0
51901a248e069f5ac059af3e5d99b7bd3f40f00102f901913d9f2f00000000,,31.74108275,-106.48477510000001,"building, building.commercial, commercial",Avenida Benito Juárez,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",,,2303.0
51bc6edf91059f5ac0590a1951e0aebd3f40f00102f901923d9f2f00000000,,31.74094965,-106.484714954563,"building, building.commercial, commercial",Avenida Benito Juárez,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",,,2313.0
51bcc0519731a05ac059dc2120d1bac63f40f00103f901d5610136010000009203124b65726e20506c61636520466c6f72697374,Kern Place Florist,31.7762881,-106.5030268,"commercial, commercial.florist",Kern Place Florist,"East Robinson Avenue, El Paso, TX 79902, United States of America",El Paso,Texas,79902,United States,"Kern Place Florist, East Robinson Avenue, El Paso, TX 79902, United States of America",,,2337.0
51fc8e9724059f5ac0593c582d5ba1bd3f40f00102f901933d9f2f00000000,,31.740743350000002,-106.4846889,"building, building.commercial, commercial",Avenida Benito Juárez,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",,,2339.0
51d1802d8f039f5ac0595ecb37f29bbd3f40f00102f901943d9f2f00000000,,31.7406608,-106.48459224170372,"building, building.commercial, commercial",Avenida Benito Juárez,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",,,2347.0
5186b96def029f5ac059f22d6ea994bd3f40f00102f901953d9f2f00000000,,31.74054965,-106.48455415454201,"building, building.commercial, commercial",Avenida Benito Juárez,"32001 Ciudad Juárez, CHH, Mexico",Ciudad Juárez,Chihuahua,32001,Mexico,"Avenida Benito Juárez, 32001 Ciudad Juárez, CHH, Mexico",,,2357.0
51c77c40a033a05ac059c8bab8a4c5c63f40f00103f901d9610136010000009203114d6574726f20627920542d4d6f62696c65,Metro by T-Mobile,31.7764533,-106.503151,"commercial, commercial.elektronics",Metro by T-Mobile,"North Mesa Street, El Paso, TX 79902, United States of America",El Paso,Texas,79902,United States,"Metro by T-Mobile, North Mesa Street, El Paso, TX 79902, United States of America",https://www.metrobyt-mobile.com/stores/bd/metro-by-t-mobile-el-paso-tx-10230980/,,2358.0
